time,db,mem,slot,peers
1601467715,0,11141410816,22464,74
1601467716,0,11141410816,22464,74
1601467717,0,11141414912,22464,74
1601467718,0,11141419008,22464,74
1601467719,0,11141419008,22464,74
1601467720,0,11141423104,22464,74
1601467721,0,11141541888,22464,74
1601467722,0,11141541888,22464,74
1601467723,0,11141541888,22464,74
1601467724,0,11141541888,22464,74
1601467725,0,11141541888,22528,74
1601467726,0,11141541888,22528,74
1601467727,0,11141541888,22528,74
1601467728,0,11141611520,22528,74
1601467729,0,11141611520,22528,74
1601467730,0,11141611520,22528,74
1601467731,0,11141611520,22528,74
1601467732,0,11141615616,22528,74
1601467733,0,11141615616,22528,74
1601467734,0,11141660672,22528,74
1601467735,0,11141677056,22528,74
1601467736,0,11141685248,22607,74
1601467737,0,11141685248,22607,74
1601467738,0,11141685248,22607,74
1601467740,0,11141685248,22607,74
1601467741,0,11141685248,22607,74
1601467742,0,11141705728,22607,74
1601467743,0,11141709824,22607,74
1601467744,0,11141709824,22607,74
1601467745,0,11141709824,22607,74
1601467746,0,11141709824,22607,74
1601467747,0,11141709824,22607,74
1601467748,0,11141709824,22607,74
1601467749,0,11141709824,22607,74
1601467750,0,11141713920,22607,74
1601467751,0,11141713920,22607,74
1601467752,0,11141734400,22607,74
1601467753,0,11141734400,22607,74
1601467754,0,11141734400,22607,74
1601467755,0,11141734400,22607,74
1601467756,0,11160395776,22607,74
1601467757,0,11160399872,22607,74
1601467758,0,11160399872,22607,74
1601467759,0,11160559616,22607,74
1601467760,0,11160559616,22607,74
1601467761,0,11166703616,22752,74
1601467762,0,11166703616,22752,74
1601467763,0,11166703616,22752,74
1601467764,0,11166720000,22752,74
1601467765,0,11166724096,22752,74
1601467766,0,11166724096,22752,74
1601467767,0,11166728192,22752,74
1601467769,0,11166728192,22752,74
1601467770,0,11166728192,22752,74
1601467771,0,11166728192,22752,74
1601467772,0,11166728192,22752,74
1601467773,0,11166732288,22817,74
1601467774,0,11166732288,22817,74
1601467775,0,11166732288,22817,74
1601467776,0,11166732288,22817,74
1601467777,0,11166732288,22817,74
1601467778,0,11166732288,22817,74
1601467779,0,11166732288,22817,74
1601467780,0,11166732288,22817,74
1601467781,0,11166801920,22817,74
1601467782,0,11166801920,22817,74
1601467783,0,11166806016,22817,74
1601467784,0,11166736384,22906,74
1601467785,0,11166736384,22906,74
1601467786,0,11166736384,22906,74
1601467787,0,11166736384,22906,74
1601467788,0,11166736384,22906,74
1601467789,0,11166736384,22906,74
1601467790,0,11166736384,22906,74
1601467791,0,11166736384,22906,74
1601467792,0,11166736384,22906,74
1601467793,0,11166736384,22906,74
1601467794,0,11166736384,22906,74
1601467796,0,11166736384,22906,74
1601467797,0,11166736384,22906,74
1601467798,0,11166793728,22983,74
1601467799,0,11166912512,22983,74
1601467800,0,11166912512,22983,74
1601467801,0,11166990336,22983,74
1601467802,0,11168169984,22983,74
1601467803,0,11168231424,22983,74
1601467804,0,11168256000,22983,74
1601467805,0,11168276480,22983,74
1601467806,0,11168276480,22983,74
1601467807,0,11168276480,22983,74
1601467808,0,11168370688,22983,74
1601467809,0,11168370688,22983,74
1601467810,0,11168509952,22983,74
1601467811,0,11168583680,22983,74
1601467812,0,11168653312,22983,74
1601467813,0,11168698368,22983,74
1601467814,0,11168751616,22983,74
1601467815,0,11168763904,22983,74
1601467816,0,11168763904,22983,74
1601467817,0,11168784384,22983,74
1601467818,0,11168817152,22983,74
1601467819,0,11168817152,22983,74
1601467820,0,11168980992,23143,74
1601467821,0,11168980992,23143,74
1601467823,0,11168997376,23143,74
1601467824,0,11168997376,23143,74
1601467825,0,11168997376,23143,74
1601467826,0,11168997376,23143,74
1601467827,0,11169021952,23143,74
1601467828,0,11169816576,23143,74
1601467829,0,11169816576,23143,74
1601467830,0,11169816576,23143,74
1601467831,0,11169845248,23143,74
1601467832,0,11169845248,23219,74
1601467833,0,11169845248,23219,74
1601467834,0,11169845248,23219,74
1601467835,0,11169845248,23219,74
1601467836,0,11169845248,23219,74
1601467837,0,11169849344,23219,74
1601467838,0,11169849344,23219,74
1601467839,0,11169849344,23219,74
1601467840,0,11169849344,23219,74
1601467841,0,11169849344,23219,74
1601467842,0,11169849344,23219,74
1601467843,0,11169849344,23219,74
1601467844,0,11169849344,23219,74
1601467845,0,11169849344,23296,74
1601467846,0,11169849344,23296,74
1601467848,0,11169853440,23296,74
1601467849,0,11169861632,23296,74
1601467850,0,11169861632,23296,74
1601467851,0,11169865728,23296,74
1601467852,0,11169869824,23296,74
1601467853,0,11169869824,23296,74
1601467854,0,11169869824,23296,74
1601467855,0,11169869824,23296,74
1601467856,0,11169873920,23364,74
1601467857,0,11169873920,23364,74
1601467858,0,11169873920,23364,74
1601467859,0,11169873920,23364,74
1601467860,0,11169873920,23364,74
1601467861,0,11169873920,23364,74
1601467862,0,11169878016,23364,74
1601467863,0,11169878016,23364,74
1601467864,0,11169878016,23364,74
1601467865,0,11169878016,23364,74
1601467866,0,11169878016,23364,74
1601467867,0,11178455040,23364,74
1601467868,0,11178455040,23437,74
1601467869,0,11178455040,23437,74
1601467871,0,11178455040,23437,74
1601467872,0,11178455040,23437,74
1601467873,0,11178459136,23437,74
1601467874,0,11178459136,23437,74
1601467875,0,11178459136,23437,74
1601467876,0,11178459136,23437,74
1601467877,0,11178459136,23437,74
1601467878,0,11178459136,23437,74
1601467879,0,11178459136,23437,74
1601467880,0,11178463232,23515,74
1601467881,0,11178463232,23515,74
1601467882,0,11178463232,23515,74
1601467883,0,11178467328,23515,74
1601467884,0,11178467328,23515,74
1601467885,0,11178467328,23515,74
1601467886,0,11178467328,23515,74
1601467887,0,11178541056,23515,74
1601467888,0,11178541056,23515,74
1601467889,0,11178541056,23515,74
1601467890,0,11178541056,23515,74
1601467891,0,11178541056,23515,74
1601467892,0,11178541056,23515,74
1601467893,0,11178545152,23584,74
1601467895,0,11178545152,23584,74
1601467896,0,11178668032,23584,74
1601467897,0,11178668032,23584,74
1601467898,0,11178668032,23584,74
1601467899,0,11178672128,23584,74
1601467900,0,11178672128,23584,74
1601467901,0,11178692608,23584,74
1601467902,0,11178692608,23584,74
1601467903,0,11178696704,23584,74
1601467904,0,11178696704,23584,74
1601467905,0,11178696704,23678,74
1601467906,0,11178696704,23678,74
1601467907,0,11178696704,23678,74
1601467908,0,11178696704,23678,74
1601467909,0,11178704896,23678,74
1601467910,0,11178704896,23678,74
1601467911,0,11178704896,23678,74
1601467912,0,11178704896,23678,73
1601467913,0,11178708992,23678,73
1601467914,0,11178708992,23678,73
1601467916,0,11178708992,23678,74
1601467917,0,11179065344,23745,74
1601467918,0,11179065344,23745,74
1601467919,0,11179065344,23745,74
1601467920,0,11179065344,23745,74
1601467921,0,11179065344,23745,74
1601467922,0,11179065344,23745,74
1601467923,0,11179065344,23745,74
1601467924,0,11179143168,23745,74
1601467925,0,11179143168,23745,74
1601467926,0,11179147264,23745,74
1601467927,0,11179147264,23745,74
1601467928,0,11179147264,23809,74
1601467929,0,11179147264,23809,74
1601467930,0,11179147264,23809,74
1601467931,0,11179147264,23809,74
1601467932,0,11179151360,23809,74
1601467933,0,11179151360,23809,74
1601467934,0,11179151360,23809,74
1601467935,0,11179155456,23809,74
1601467936,0,11179085824,23809,74
1601467937,0,11179085824,23809,74
1601467938,0,11179085824,23809,74
1601467939,0,11179085824,23809,74
1601467940,0,11179085824,23897,74
1601467942,0,11179085824,23897,74
1601467943,0,11179085824,23897,74
1601467944,0,11179085824,23897,74
1601467945,0,11179085824,23897,74
1601467946,0,11179089920,23897,74
1601467947,0,11179089920,23897,74
1601467948,0,11179089920,23897,74
1601467949,0,11179089920,23897,74
1601467950,0,11179089920,23897,74
1601467951,0,11179089920,23897,74
1601467952,0,11179089920,23897,74
1601467953,0,11179089920,23897,74
1601467954,0,11179089920,23897,74
1601467955,0,11179020288,23897,74
1601467956,0,11179020288,23897,74
1601467957,0,11179020288,23897,74
1601467958,0,11179020288,23897,74
1601467959,0,11179888640,23897,74
1601467960,0,11179945984,23897,74
1601467961,0,11179945984,23897,74
1601467962,0,11179954176,23897,74
1601467964,0,11179954176,23897,74
1601467965,0,11179954176,24032,74
1601467966,0,11180171264,24032,74
1601467967,0,11180171264,24032,74
1601467968,0,11180175360,24032,74
1601467969,0,11180175360,24032,74
1601467970,0,11131068416,24032,74
1601467971,0,11131068416,24032,74
1601467972,0,11131068416,24032,74
1601467973,0,11131068416,24032,74
1601467974,0,11131068416,24032,74
1601467975,0,11131068416,24032,74
1601467976,0,11131068416,24126,74
1601467977,0,11131068416,24126,74
1601467978,0,11131068416,24126,74
1601467979,0,11131068416,24126,74
1601467980,0,11131068416,24126,73
1601467981,0,11131068416,24126,73
1601467982,0,11131068416,24126,74
1601467983,0,11131068416,24126,74
1601467984,0,11131076608,24126,74
1601467985,0,11131076608,24126,74
1601467987,0,11131080704,24126,74
1601467988,0,11131080704,24126,74
1601467989,0,11131092992,24192,74
1601467990,0,11131092992,24192,74
1601467991,0,11131092992,24192,74
1601467992,0,11131092992,24192,74
1601467993,0,11131092992,24192,74
1601467994,0,11131092992,24192,74
1601467995,0,11131092992,24192,74
1601467996,0,11131092992,24192,74
1601467997,0,11131092992,24192,74
1601467998,0,11131092992,24192,74
1601467999,0,11131092992,24192,74
1601468000,0,11131092992,24192,74
1601468001,0,11131092992,24256,74
1601468002,0,11131092992,24256,74
1601468003,0,11131092992,24256,74
1601468004,0,11131092992,24256,74
1601468005,0,11131092992,24256,74
1601468006,0,11131092992,24256,74
1601468007,0,11131092992,24256,74
1601468008,0,11131092992,24256,74
1601468009,0,11131092992,24256,74
1601468011,0,11131133952,24256,74
1601468012,0,11131162624,24256,74
1601468013,0,11131162624,24330,74
1601468014,0,11131183104,24330,74
1601468015,0,11131183104,24330,74
1601468016,0,11131183104,24330,74
1601468017,0,11131183104,24330,74
1601468018,0,11131183104,24330,74
1601468019,0,11131183104,24330,74
1601468020,0,11131183104,24330,74
1601468021,0,11131183104,24330,74
1601468022,0,11131183104,24330,74
1601468023,0,11131183104,24330,74
1601468024,0,11131183104,24406,74
1601468025,0,11131191296,24406,74
1601468026,0,11131191296,24406,74
1601468027,0,11131191296,24406,74
1601468028,0,11131191296,24406,74
1601468029,0,11131199488,24406,74
1601468030,0,11131199488,24406,74
1601468031,0,11131199488,24406,74
1601468032,0,11131199488,24406,74
1601468033,0,11131199488,24406,74
1601468034,0,11131125760,24406,74
1601468036,0,11131125760,24406,74
1601468037,0,11131125760,24406,74
1601468038,0,11131125760,24480,74
1601468039,0,11131138048,24480,74
1601468040,0,11131138048,24480,74
1601468041,0,11131138048,24480,74
1601468042,0,11131138048,24480,74
1601468043,0,11131138048,24480,74
1601468044,0,11131138048,24480,74
1601468045,0,11131138048,24480,74
1601468046,0,11131138048,24480,74
1601468047,0,11131138048,24480,74
1601468048,0,11131142144,24561,74
1601468049,0,11131322368,24561,74
1601468050,0,11131342848,24561,74
1601468051,0,11131342848,24561,74
1601468052,0,11131342848,24561,74
1601468053,0,11131355136,24561,74
1601468054,0,11131355136,24561,74
1601468055,0,11131387904,24561,74
1601468056,0,11131387904,24561,74
1601468057,0,11131387904,24561,74
1601468058,0,11131514880,24561,74
1601468059,0,11131580416,24561,74
1601468060,0,11131625472,24561,74
1601468061,0,11131654144,24561,74
1601468063,0,11131654144,24561,74
1601468064,0,11131654144,24561,74
1601468065,0,11131654144,24561,74
1601468066,0,11131654144,24561,74
1601468067,0,11131658240,24561,74
1601468068,0,11131744256,24561,74
1601468069,0,11131744256,24561,74
1601468070,0,11131744256,24561,74
1601468071,0,11131744256,24561,74
1601468072,0,11131744256,24561,74
1601468073,0,11131748352,24704,74
1601468074,0,11131748352,24704,73
1601468075,0,11131748352,24704,73
1601468076,0,11131748352,24704,73
1601468077,0,11147497472,24704,73
1601468078,0,11147755520,24704,74
1601468079,0,11147755520,24704,74
1601468080,0,11147755520,24704,74
1601468081,0,11147755520,24704,74
1601468082,0,11147755520,24704,74
1601468083,0,11147755520,24704,74
1601468084,0,11147755520,24786,74
1601468086,0,11147755520,24786,74
1601468087,0,11147755520,24786,74
1601468088,0,11147763712,24786,74
1601468089,0,11147763712,24786,74
1601468090,0,11147763712,24786,74
1601468091,0,11147763712,24786,74
1601468092,0,11147763712,24786,74
1601468093,0,11147763712,24786,74
1601468094,0,11147763712,24786,74
1601468095,0,11147767808,24786,74
1601468096,0,11147767808,24786,74
1601468097,0,11147767808,24872,74
1601468098,0,11147767808,24872,74
1601468099,0,11147767808,24872,74
1601468100,0,11147767808,24872,74
1601468101,0,11147767808,24872,74
1601468102,0,11147767808,24872,74
1601468103,0,11147767808,24872,74
1601468104,0,11147767808,24872,74
1601468105,0,11147767808,24872,74
1601468106,0,11147767808,24872,74
1601468108,0,11147767808,24872,74
1601468109,0,11147771904,24953,74
1601468110,0,11147771904,24953,74
1601468111,0,11147771904,24953,74
1601468112,0,11147771904,24953,74
1601468113,0,11147771904,24953,74
1601468114,0,11147771904,24953,74
1601468115,0,11147771904,24953,74
1601468116,0,11147776000,24953,74
1601468117,0,11147776000,24953,74
1601468118,0,11147776000,24953,74
1601468119,0,11147776000,24953,74
1601468120,0,11147780096,24953,74
1601468121,0,11147784192,25024,74
1601468122,0,11147784192,25024,74
1601468123,0,11147784192,25024,74
1601468124,0,11147784192,25024,74
1601468125,0,11162722304,25024,74
1601468126,0,11162722304,25024,74
1601468127,0,11162722304,25024,74
1601468128,0,11162722304,25024,74
1601468129,0,11162722304,25024,74
1601468130,0,11162951680,25024,74
1601468132,0,11162951680,25024,74
1601468133,0,11162951680,25112,74
1601468134,0,11162951680,25112,74
1601468135,0,11162951680,25112,74
1601468136,0,11162951680,25112,74
1601468137,0,11162951680,25112,74
1601468138,0,11162951680,25112,74
1601468139,0,11162951680,25112,74
1601468140,0,11162951680,25112,74
1601468141,0,11162951680,25112,74
1601468142,0,11162951680,25112,74
1601468143,0,11162951680,25112,74
1601468144,0,11162951680,25112,74
1601468145,0,11163201536,25184,74
1601468146,0,11163201536,25184,74
1601468147,0,11163201536,25184,74
1601468148,0,11163201536,25184,74
1601468149,0,11163201536,25184,74
1601468150,0,11163201536,25184,74
1601468151,0,11163201536,25184,74
1601468152,0,11163201536,25184,74
1601468153,0,11163205632,25184,74
1601468154,0,11163205632,25184,74
1601468155,0,11163205632,25184,74
1601468156,0,11163205632,25184,74
1601468158,0,11163136000,25184,74
1601468159,0,11163136000,25184,74
1601468160,0,11163201536,25184,74
1601468161,0,11163201536,25184,74
1601468162,0,11163201536,25184,74
1601468163,0,11163201536,25184,74
1601468164,0,11163201536,25184,74
1601468165,0,11163201536,25184,74
1601468166,0,11163201536,25184,74
1601468167,0,11163496448,25184,74
1601468168,0,11163496448,25357,74
1601468169,0,11163496448,25357,74
1601468170,0,11163496448,25357,74
1601468171,0,11163586560,25357,74
1601468172,0,11163586560,25357,74
1601468173,0,11169259520,25357,74
1601468174,0,11169259520,25357,74
1601468175,0,11169267712,25357,74
1601468176,0,11169267712,25357,74
1601468177,0,11169345536,25357,74
1601468178,0,11169308672,25357,74
1601468179,0,11169308672,25357,74
1601468180,0,11169312768,25357,74
1601468181,0,11169312768,25357,74
1601468182,0,11169316864,25357,74
1601468183,0,11169316864,25357,74
1601468185,0,11169316864,25357,74
1601468186,0,11169316864,25357,74
1601468187,0,11169316864,25357,74
1601468188,0,11169316864,25357,74
1601468189,0,11169316864,25357,74
1601468190,0,11169316864,25357,74
1601468191,0,11169316864,25357,74
1601468192,0,11169316864,25357,74
1601468193,0,11169316864,25535,74
1601468194,0,11169316864,25535,74
1601468195,0,11169316864,25535,74
1601468196,0,11169316864,25535,74
1601468197,0,11169316864,25535,74
1601468198,0,11169316864,25535,74
1601468199,0,11169316864,25535,74
1601468200,0,11169320960,25535,74
1601468201,0,11169325056,25535,74
1601468202,0,11169325056,25535,74
1601468203,0,11169325056,25535,74
1601468204,0,11169325056,25535,74
1601468205,0,11169325056,25600,74
1601468206,0,11169325056,25600,74
1601468207,0,11169325056,25600,74
1601468208,0,11169325056,25600,74
1601468209,0,11169325056,25600,74
1601468211,0,11169325056,25600,74
1601468212,0,11169325056,25600,74
1601468213,0,11169325056,25600,74
1601468214,0,11169325056,25600,74
1601468215,0,11169329152,25600,74
1601468216,0,11169329152,25600,74
1601468217,0,11169329152,25683,74
1601468218,0,11169329152,25683,74
1601468219,0,11169329152,25683,74
1601468220,0,11169333248,25683,74
1601468221,0,11169333248,25683,74
1601468222,0,11169337344,25683,74
1601468223,0,11169337344,25683,74
1601468224,0,11169353728,25683,74
1601468225,0,11169353728,25683,74
1601468226,0,11169353728,25683,74
1601468227,0,11169357824,25683,74
1601468228,0,11169357824,25683,74
1601468229,0,11169357824,25683,74
1601468230,0,11169357824,25763,74
1601468231,0,11169361920,25763,74
1601468232,0,11169361920,25763,74
1601468233,0,11169361920,25763,74
1601468234,0,11169361920,25763,74
1601468236,0,11169361920,25763,74
1601468237,0,11169361920,25763,74
